huspacy lemma == huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlésnek|,|Országgyűlésnek|
False,|engedie|,|None|,|engedie|,|engedie|,|engedie|
False,|vane|,|None|,|va|,|vane|,|vane|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|17.00|,|None|,|17.00|,|17.00|,|17.00|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|viszonválaszra|,|viszonválasz|,|viszonválasz|,|Viszonválaszra|,|Viszonválaszra|
False,|Halász|,|Halász|,|halász|,|Halász|,|Halász|
False,|HALÁSZ|,|Halász|,|halász|,|HALÁSZ|,|HALÁSZ|
False,|János|,|János|,|jános|,|JÁNOS|,|JÁNOS|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|így|,|None|,|így|,|így|,|így|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|is|,|None|,|is|,|is|,|is|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|fogadtá|,|fogad|,|fogad|,|fogadtátok|,|fogadtátok|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|3.|,|3|,|3|,|3-án|,|3-án|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|Gyurcsányék|,|Gyurcsány|,|Gyurcsány|,|Gyurcsányék|,|Gyurcsányék|
False,|mégis|,|None|,|mégis|,|mégis|,|mégis|
False,|több|,|sok|,|sok|,|több|,|több|
False,|így|,|None|,|így|,|így|,|így|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|Volner|,|None|,|Volner|,|Volnerrel|,|Volnerrel|
False,|beszélté|,|beszél|,|beszél|,|beszéltétek|,|beszéltétek|
False,|hamar|,|None|,|hamar|,|hamarabb|,|hamarabb|
False,|lesz|,|None|,|lesz|,|lennénk|,|lennénk|
False,|rajta|,|ő|,|ő|,|rajta|,|rajta|
False,|engedhet|,|enged|,|enged|,|engedhetjük|,|engedhetjük|
False,|be|,|None|,|be|,|be|,|be|
False,|be|,|None|,|be|,|be|,|be|
False,|meredek|,|None|,|meredek|,|meredeken|,|meredeken|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|Koloman|,|None|,|Koloman|,|Koloman|,|Koloman|
False,|nulla|,|None|,|nulla|,|nulla|,|nulla|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|nőhet|,|nő|,|nő|,|nőhet|,|nőhet|
False,|milliárd|,|milliárdokk|,|milliárd|,|milliárdokkal|,|milliárdokkal|
False,|Fidesz-frakció|,|None|,|Fidesz-frakció|,|Fidesz-frakció|,|Fidesz-frakció|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|be|,|None|,|be|,|be|,|be|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|Koloman|,|None|,|Koloman|,|Koloman|,|Koloman|
False,|van|,|None|,|van|,|volt|,|volt|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|is|,|None|,|is|,|is|,|is|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|RÉPÁSSY|,|Répássy|,|Répássy|,|RÉPÁSSY|,|RÉPÁSSY|
False,|RÓBERT|,|Róbert|,|Róbert|,|RÓBERT|,|RÓBERT|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|Ház|,|None|,|ház|,|Háznak|,|Háznak|
False,|Közlöny|,|None|,|közlöny|,|Közlöny|,|Közlöny|
False,|pontos|,|None|,|pontos|,|pontosabban|,|pontosabban|
False,|Hivatalos|,|None|,|hivatalos|,|Hivatalos|,|Hivatalos|
False,|Értesítő|,|None|,|értesítő|,|Értesítőben|,|Értesítőben|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlésbe|,|Országgyűlésbe|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|több|,|None|,|sok|,|több|,|több|
False,|LMP|,|None|,|LMP|,|LMP-nek|,|LMP-nek|
False,|míg|,|None|,|míg|,|míg|,|míg|
False,|Párbeszéd|,|None|,|párbeszéd|,|Párbeszéd|,|Párbeszéd|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|gyarapodik|,|gyarapszik|,|gyarapszik|,|gyarapodott|,|gyarapodott|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Vejkey|,|None|,|Vejkey|,|Vejkey|,|Vejkey|
False,|Veszély|,|veszély|,|veszély|,|Veszélyben|,|Veszélyben|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|VEJKEY|,|None|,|VEJKEY|,|VEJKEY|,|VEJKEY|
False,|IMRE|,|Imre|,|Imre|,|IMRE|,|IMRE|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|Vejkey|,|None|,|Vejkey|,|Vejkey|,|Vejkey|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|VEJKEY|,|None|,|VEJKEY|,|VEJKEY|,|VEJKEY|
False,|IMRE|,|Imre|,|Imre|,|IMRE|,|IMRE|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Asszony|,|asszony|,|asszony|,|Asszony|,|Asszony|
False,|sajnos|,|None|,|sajnos|,|Sajnos|,|Sajnos|
False,|negyedik|,|négy|,|négy|,|negyedik|,|negyedik|
False,|több|,|None|,|sok|,|több|,|több|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|ezen|,|ez|,|ezen|,|Ezen|,|Ezen|
False,|sajnos|,|None|,|sajnos|,|sajnos|,|sajnos|
False,|egész|,|None|,|egész|,|egészében|,|egészében|
False,|Brüsszel|,|None|,|Brüsszel|,|Brüsszelnek|,|Brüsszelnek|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ötödik|,|öt|,|öt|,|ötödik|,|ötödik|
False,|Orbán-kormány|,|None|,|Orbán-kormány|,|Orbán-kormány|,|Orbán-kormány|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|védernyő|,|None|,|védernyő|,|védernyőt|,|védernyőt|
False,|magyar|,|None|,|magyar|,|magyarok|,|magyarok|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Alap|,|Alap|,|alap|,|Alap|,|Alap|
False,|is|,|None|,|is|,|is|,|is|
False,|megerősítve|,|megerősít|,|megerősít|,|megerősítve|,|megerősítve|
False,|mindez|,|None|,|mindez|,|mindezt|,|mindezt|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|miképpen|,|None|,|miképpen|,|miképpen|,|miképpen|
False,|Márki-Zay|,|None|,|Márki-Zay|,|Márki-Zay|,|Márki-Zay|
False,|kevesebb|,|kevés|,|kevés|,|kevesebb|,|kevesebb|
False,|kevesebb|,|kevés|,|kevés|,|kevesebb|,|kevesebb|
False,|kevesebb|,|None|,|kevés|,|kevesebb|,|kevesebb|
False,|Timmermans|,|None|,|Timmermans|,|Timmermans|,|Timmermans|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|le|,|None|,|le|,|le|,|le|
False,|zuhanyozik|,|zuhanyoz|,|zuhanyozik|,|zuhanyozzunk|,|zuhanyozzunk|
False,|narratívá|,|narratíva|,|narratíva|,|narratívái|,|narratívái|
False,|közel|,|közelebb|,|közel|,|közelebb|,|közelebb|
False,|mi|,|ami|,|mi|,|minket|,|minket|
False,|közel|,|közelebb|,|közel|,|közelebb|,|közelebb|
False,|mi|,|ami|,|mi|,|minket|,|minket|
False,|mindez|,|None|,|mindez|,|Mindezek|,|Mindezek|
False,|vane|,|None|,|va|,|vane|,|vane|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|KONCZ|,|Koncz|,|Koncz|,|KONCZ|,|KONCZ|
False,|ZSÓFIA|,|Zsófia|,|Zsófia|,|ZSÓFIA|,|ZSÓFIA|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|megfizettet|,|megfizet|,|megfizet|,|megfizettetni|,|megfizettetni|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|gyakorlati|,|None|,|gyakorlatilag|,|gyakorlatilag|,|gyakorlatilag|
False,|össze|,|None|,|össze|,|össze|,|össze|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|előtte|,|None|,|előtt|,|előttünk|,|előttünk|
False,|szembenézik|,|szembenéz|,|szembenéz|,|szembenézzen|,|szembenézzen|
False,|áram-|,|áram|,|áram|,|áram-|,|áram-|
False,|2021.|,|2021|,|2021|,|2021.|,|2021.|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|be|,|None|,|be|,|be|,|be|
False,|élelmiszer-|,|élelmiszer|,|élelmiszer|,|élelmiszer-|,|élelmiszer-|
False,|1.|,|1|,|1|,|1-jéig|,|1-jéig|
False,|31.|,|31|,|31|,|31-éig|,|31-éig|
False,|rekordmagas|,|None|,|rekordmagas|,|rekordmagas|,|rekordmagas|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|gázembargó|,|None|,|gázembargó|,|gázembargó|,|gázembargó|
False,|egész|,|None|,|egész|,|egészének|,|egészének|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|jól|,|jobban|,|jobban|,|jobban|,|jobban|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Megköszön|,|None|,|megköszön|,|Megköszönöm|,|Megköszönöm|
False,|Vejkey|,|None|,|Vejkey|,|Vejkey|,|Vejkey|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|VEJKEY|,|None|,|VEJKEY|,|VEJKEY|,|VEJKEY|
False,|IMRE|,|Imre|,|Imre|,|IMRE|,|IMRE|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Asszony|,|asszony|,|asszony|,|Asszony|,|Asszony|
False,|több|,|None|,|sok|,|több|,|több|
False,|annál|,|None|,|az|,|annál|,|annál|
False,|megfizettet|,|megfizet|,|megfizet|,|megfizettetni|,|megfizettetni|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|KONCZ|,|Koncz|,|Koncz|,|KONCZ|,|KONCZ|
False,|ZSÓFIA|,|Zsófia|,|Zsófia|,|ZSÓFIA|,|ZSÓFIA|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|is|,|None|,|is|,|is|,|is|
False,|mindenütt|,|None|,|mindenütt|,|mindenütt|,|mindenütt|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|meddig|,|None|,|meddig|,|meddig|,|meddig|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|amíg|,|None|,|amíg|,|Amíg|,|Amíg|
False,|addig|,|None|,|addig|,|addig|,|addig|
False,|ugye|,|None|,|ugye|,|ugye|,|ugye|
False,|terh|,|teher|,|teher|,|terheit|,|terheit|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|lesz|,|None|,|van|,|lehet|,|lehet|
False,|is|,|None|,|is|,|is|,|is|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|mely|,|amely|,|amely|,|melynek|,|melynek|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Sebián-Petrovszki|,|None|,|Sebián-Petrovszki|,|Sebián-Petrovszki|,|Sebián-Petrovszki|
False,|miért|,|None|,|miért|,|Miért|,|Miért|
False,|lejt|,|lejt|,|lej|,|lejt|,|lejt|
False,|Miniszter|,|None|,|miniszter|,|Miniszter|,|Miniszter|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|János|,|János|,|jános|,|János|,|János|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|SEBIÁN-PETROVSZKI|,|None|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|
False,|LÁSZLÓ|,|László|,|László|,|LÁSZLÓ|,|LÁSZLÓ|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|SEBIÁN-PETROVSZKI|,|None|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|
False,|LÁSZLÓ|,|László|,|László|,|LÁSZLÓ|,|LÁSZLÓ|
False,|ön|,|None|,|ön|,|önnek|,|önnek|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|Mé-száros|,|None|,|Mé-száros|,|Mé-száros|,|Mé-száros|
False,|Garancsi|,|None|,|Garancsi|,|Garancsi|,|Garancsi|
False,|Szíjj|,|None|,|Szíjj|,|Szíjj|,|Szíjj|
False,|NER|,|Ner|,|Ner|,|NER|,|NER|
False,|oligarchá|,|oligarcha|,|oligarcha|,|oligarchájának|,|oligarchájának|
False,|köreikbe|,|kör|,|köribe|,|köreikbe|,|köreikbe|
False,|egyszer|,|egyszer|,|egy|,|egyszer|,|egyszer|
False,|17.10|,|None|,|17.10|,|17.10|,|17.10|
False,|ez|,|None|,|ez|,|ezeknek|,|ezeknek|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Honvédelmi|,|None|,|honvédelmi|,|Honvédelmi|,|Honvédelmi|
False,|Alap|,|Alap|,|alap|,|Alapba|,|Alapba|
False,|különös|,|különös|,|különösen|,|különösen|,|különösen|
False,|Kormányinfón|,|None|,|kormányinfó|,|Kormányinfón|,|Kormányinfón|
False,|így|,|None|,|így|,|így|,|így|
False,|ez|,|None|,|ez|,|ezekre|,|ezekre|
False,|tízmilliárd|,|None|,|tízmilliárd|,|tízmilliárdokra|,|tízmilliárdokra|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|lehet|,|lesz|,|van|,|lehetnének|,|lehetnének|
False,|több|,|sok|,|sok|,|több|,|több|
False,|maradhat|,|marad|,|marad|,|maradhatott|,|maradhatott|
False,|le|,|None|,|le|,|le|,|le|
False,|vej|,|vej|,|vő|,|vejének|,|vejének|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Tiborcz|,|None|,|Tiborcz|,|Tiborcz|,|Tiborcz|
False,|első|,|None|,|egy|,|elsők|,|elsők|
False,|be|,|None|,|be|,|be|,|be|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|is|,|None|,|is|,|is|,|is|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Honvédelmi|,|None|,|honvédelmi|,|Honvédelmi|,|Honvédelmi|
False,|Alap|,|Alap|,|alap|,|Alap|,|Alap|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|bejelenthet|,|bejelent|,|bejelent|,|bejelentheti|,|bejelentheti|
False,|miként|,|None|,|miként|,|miként|,|miként|
False,|extraprofit|,|extraprofi|,|extraprofit|,|extraprofit|,|extraprofit|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|van|,|None|,|van|,|vagyok|,|vagyok|
False,|ön|,|None|,|ön|,|öntől|,|öntől|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|lejt|,|lejt|,|lej|,|lejt|,|lejt|
False,|önök|,|None|,|ön|,|önökhöz|,|önökhöz|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|János|,|János|,|jános|,|János|,|János|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|FÓNAGY|,|Fónagy|,|Fónagy|,|FÓNAGY|,|FÓNAGY|
False,|János|,|János|,|jános|,|JÁNOS|,|JÁNOS|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|Sebián-Petrovszki|,|None|,|Sebián-Petrovszki|,|Sebián-Petrovszki|,|Sebián-Petrovszki|
False,|ki|,|None|,|ki|,|Kinek|,|Kinek|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|és|,|None|,|és|,|és|,|és|
False,|Honvédelmi|,|None|,|honvédelmi|,|Honvédelmi|,|Honvédelmi|
False,|Alap|,|Alap|,|alap|,|Alapot|,|Alapot|
False,|lét|,|lét|,|létre|,|létre|,|létre|
False,|az|,|None|,|az|,|azoknak|,|azoknak|
False,|mint|,|None|,|mint|,|Mint|,|Mint|
False,|is|,|None|,|is|,|is|,|is|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Alap|,|Alap|,|alap|,|Alapot|,|Alapot|
False,|Honvédelmi|,|None|,|honvédelmi|,|Honvédelmi|,|Honvédelmi|
False,|Alap|,|Alap|,|alap|,|Alapot|,|Alapot|
False,|lét|,|lét|,|létre|,|létre|,|létre|
False,|ön|,|None|,|ön|,|ön|,|ön|
False,|is|,|None|,|is|,|is|,|is|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|extraprofit|,|extraprofi|,|extraprofit|,|extraprofit|,|extraprofit|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|lesz|,|None|,|lesz|,|lesz|,|lesz|
False,|így|,|None|,|így|,|Így|,|Így|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|minden|,|None|,|minden|,|Minden|,|Minden|
False,|áttekintet|,|áttekint|,|áttekint|,|áttekintettünk|,|áttekintettünk|
False,|kis|,|kicsi|,|kicsi|,|kisebb|,|kisebb|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|Kaszinók|,|None|,|kaszinó|,|Kaszinók|,|Kaszinók|
False,|mekkora|,|None|,|mekkora|,|mekkora|,|mekkora|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|legtöbb|,|sok|,|sok|,|legtöbb|,|legtöbb|
False,|extraprofit|,|extraprofi|,|extraprofi|,|extraprofit|,|extraprofit|
False,|innen|,|None|,|innen|,|innen|,|innen|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Megköszön|,|None|,|megköszön|,|Megköszönöm|,|Megköszönöm|
False,|SEBIÁN-PETROVSZKI|,|None|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|,|SEBIÁN-PETROVSZKI|
False,|LÁSZLÓ|,|László|,|László|,|LÁSZLÓ|,|LÁSZLÓ|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|ért|,|ért|,|én|,|értem|,|értem|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|több|,|None|,|sok|,|több|,|több|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|megadóztas|,|megadóztat|,|megadóztat|,|megadóztassák|,|megadóztassák|
False,|másik|,|None|,|másik|,|másik|,|másik|
False,|elő|,|None|,|elő|,|elő|,|elő|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|összes|,|None|,|összes|,|összes|,|összes|
False,|többi|,|None|,|többi|,|többit|,|többit|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|jelenik|,|jelenik|,|jelent|,|jelent|,|jelent|
False,|más|,|None|,|más|,|mást|,|mást|
False,|annál|,|None|,|az|,|annál|,|annál|
False,|rengeteg|,|None|,|rengeteg|,|rengeteg|,|rengeteg|
False,|be|,|None|,|be|,|be|,|be|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|játszóter|,|játszótér|,|játszótér|,|játszótereként|,|játszótereként|
False,|valahogy|,|None|,|valahogy|,|valahogy|,|valahogy|
False,|be|,|None|,|be|,|be|,|be|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|így|,|None|,|így|,|így|,|így|
False,|valami|,|None|,|valami|,|valami|,|valami|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|is|,|None|,|is|,|is|,|is|
False,|fizettet|,|fizet|,|fizet|,|fizettetik|,|fizettetik|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Viszonválasz|,|viszonválasz|,|viszonválasz|,|Viszonválasz|,|Viszonválasz|
False,|Novák|,|Novák|,|Nova|,|Novák|,|Novák|
False,|Előd|,|Előd|,|előd|,|Előd|,|Előd|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|János|,|János|,|jános|,|János|,|János|
False,|így|,|None|,|így|,|így|,|így|
False,|maga|,|maga|,|én|,|magam|,|magam.|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|FÓNAGY|,|Fónagy|,|Fónagy|,|FÓNAGY|,|FÓNAGY|
False,|János|,|János|,|jános|,|JÁNOS|,|JÁNOS|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|áthárítjáke|,|None|,|áthárítják|,|áthárítjáke|,|áthárítjáke|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|lehet|,|lesz|,|van|,|lehetett|,|lehetett|
False,|extraprofit-különadó|,|extraprofi-különadó|,|extraprofit-különadó|,|extraprofit-különadót|,|extraprofit-különadót|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|olajár-emelkedésből|,|olajár-emelkedés|,|olajár-emelkedés|,|olajár-emelkedésből|,|olajár-emelkedésből|
False,|MOL|,|None|,|mol|,|MOL-nak|,|MOL-nak|
False,|multi|,|None|,|multi|,|multi|,|multi|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|amiért|,|None|,|ami|,|amiért|,|amiért|
False,|dolgozik|,|dolgoz|,|dolgozik|,|dolgoztak|,|dolgoztak|
False,|be|,|None|,|be|,|be|,|be|
False,|ahol|,|None|,|ahol|,|Ahol|,|Ahol|
False,|emögött|,|None|,|emögött|,|emögött|,|emögött|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Megköszön|,|None|,|megköszön|,|Megköszönöm|,|Megköszönöm|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
