huspacy lemma ==huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
True,|hat|,|hat|,|hat|,|hat|,|hat|
True,|frakció|,|frakció|,|frakció|,|frakciót|,|frakciót|
True,|alakít|,|alakít|,|alakít|,|alakított|,|alakított|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|így|,|így|,|így|,|így|,|így|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
True,|a|,|a|,|a|,|a|,|a|
True,|ciklus|,|ciklus|,|ciklus|,|ciklusban|,|ciklusban|
True,|hozzávetőleges|,|hozzávetőleges|,|hozzávetőleges|,|hozzávetőlegesen|,|hozzávetőlegesen|
True,|3|,|3|,|3|,|3|,|3|
True,|milliárd|,|milliárd|,|milliárd|,|milliárd|,|milliárd|
True,|forint|,|forint|,|forint|,|forinttal|,|forinttal|
True,|kap|,|kap|,|kap|,|kapnának|,|kapnának|
False,|több|,|sok|,|sok|,|több|,|több|
True,|frakciótámogatás|,|frakciótámogatás|,|frakciótámogatás|,|frakciótámogatást|,|frakciótámogatást|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|mint|,|mint|,|mint|,|mint|,|mint|
True,|az|,|az|,|az|,|az|,|az|
True,|előző|,|előző|,|előző|,|előző|,|előző|
True,|négy|,|négy|,|négy|,|négy|,|négy|
True,|év|,|év|,|év|,|évben|,|évben|
False,|.|,|None|,|.|,|.|,|.|
False,|hangsúlyoz|,|hangsúlyozik|,|hangsúlyoz|,|Hangsúlyozom|,|Hangsúlyozom|
True,|még|,|még|,|még|,|még|,|még|
True,|egyszer|,|egyszer|,|egyszer|,|egyszer|,|egyszer|
False,|:|,|None|,|:|,|:|,|:|
True,|ma|,|ma|,|ma|,|ma|,|ma|
True,|a|,|a|,|a|,|a|,|a|
True,|baloldal|,|baloldal|,|baloldal|,|baloldalnak|,|baloldalnak|
False,|kevesebb|,|kevés|,|kevés|,|kevesebb|,|kevesebb|
True,|képviselő|,|képviselő|,|képviselő|,|képviselője|,|képviselője|
True,|van|,|van|,|van|,|van|,|van|
True,|a|,|a|,|a|,|a|,|a|
True,|törvényhozás|,|törvényhozás|,|törvényhozás|,|törvényhozásban|,|törvényhozásban|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|mint|,|mint|,|mint|,|mint|,|mint|
False,|korán|,|korábban|,|korábban|,|korábban|,|korábban|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|jel|,|jel|,|jel|,|jelek|,|jelek|
True,|szerint|,|szerint|,|szerint|,|szerint|,|szerint|
True,|a|,|a|,|a|,|a|,|a|
True,|közös|,|közös|,|közös|,|közös|,|közös|
True,|lista|,|lista|,|lista|,|listával|,|listával|
True,|történő|,|történő|,|történő|,|történő|,|történő|
True,|indulás|,|indulás|,|indulás|,|indulás|,|indulás|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|csupán|,|csupán|,|csupán|,|csupán|,|csupán|
True,|szavazatmaximalizálás|,|szavazatmaximalizálás|,|szavazatmaximalizálás|,|szavazatmaximalizálásra|,|szavazatmaximalizálásra|
True,|irányuló|,|irányuló|,|irányuló|,|irányuló|,|irányuló|
True,|taktika|,|taktika|,|taktika|,|taktika|,|taktika|
False,|van|,|None|,|van|,|volt|,|volt|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hanem|,|hanem|,|hanem|,|hanem|,|hanem|
True,|pénzügyi|,|pénzügyi|,|pénzügyi|,|pénzügyi|,|pénzügyi|
True,|szempont|,|szempont|,|szempont|,|szempontból|,|szempontból|
False,|jól|,|None|,|jó|,|jól|,|jól|
True,|megtérülő|,|megtérülő|,|megtérülő|,|megtérülő|,|megtérülő|
True,|befektetés|,|befektetés|,|befektetés|,|befektetésnek|,|befektetésnek|
False,|is|,|None|,|is|,|is|,|is|
True,|bizonyul|,|bizonyul|,|bizonyul|,|bizonyult|,|bizonyult|
False,|.|,|None|,|.|,|.|,|.|
False,|így|,|None|,|így|,|Így|,|Így|
True,|ugyanis|,|ugyanis|,|ugyanis|,|ugyanis|,|ugyanis|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|míg|,|None|,|míg|,|míg|,|míg|
True,|az|,|az|,|az|,|az|,|az|
True,|előző|,|előző|,|előző|,|előző|,|előző|
True,|ciklus|,|ciklus|,|ciklus|,|ciklusban|,|ciklusban|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|baloldali|,|baloldali|,|baloldali|,|baloldali|,|baloldali|
True,|képviselő|,|képviselő|,|képviselő|,|képviselő|,|képviselő|
True,"|3,1|","|3,1|","|3,1|","|3,1|","|3,1|"
True,|millió|,|millió|,|millió|,|millió|,|millió|
True,|forint|,|forint|,|forint|,|forintjába|,|forintjába|
True,|kerül|,|kerül|,|kerül|,|került|,|került|
True,|az|,|az|,|az|,|az|,|az|
True,|állam|,|állam|,|állam|,|államnak|,|államnak|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|hónap|,|hónap|,|hónap|,|hónapban|,|hónapban|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|most|,|most|,|most|,|most|,|most|
True,|a|,|a|,|a|,|a|,|a|
True,|baloldali|,|baloldali|,|baloldali|,|baloldali|,|baloldali|
True,|trükközés|,|trükközés|,|trükközés|,|trükközés|,|trükközés|
True,|után|,|után|,|után|,|után|,|után|
True,|ez|,|ez|,|ez|,|ez|,|ez|
True,"|4,6|","|4,6|","|4,6|","|4,6|","|4,6|"
True,|millió|,|millió|,|millió|,|millióra|,|millióra|
False,|növekedik|,|növekszik|,|növekszik|,|növekedne|,|növekedne|
False,|.|,|None|,|.|,|.|,|.|
False,|Morális|,|morális|,|morális|,|Morálisan|,|Morálisan|
True,|elfogadhatatlan|,|elfogadhatatlan|,|elfogadhatatlan|,|elfogadhatatlan|,|elfogadhatatlan|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|a|,|a|,|a|,|a|,|a|
True,|baloldal|,|baloldal|,|baloldal|,|baloldal|,|baloldal|
True,|az|,|az|,|az|,|az|,|az|
True,|április|,|április|,|április|,|április|,|április|
True,|3-ai|,|3-ai|,|3-ai|,|3-ai|,|3-ai|
True,|bukás|,|bukás|,|bukás|,|bukását|,|bukását|
True,|követő|,|követő|,|követő|,|követően|,|követően|
True,|pusztán|,|pusztán|,|pusztán|,|pusztán|,|pusztán|
True,|anyagi|,|anyagi|,|anyagi|,|anyagi|,|anyagi|
True,|megfontolás|,|megfontolás|,|megfontolás|,|megfontolás|,|megfontolás|
True,|miatt|,|miatt|,|miatt|,|miatt|,|miatt|
True,|oszt|,|oszt|,|oszt|,|osztja|,|osztja|
False,|fel|,|None|,|fel|,|fel|,|fel|
True,|maga|,|maga|,|maga|,|magát|,|magát|
False,|kis|,|kicsi|,|kicsi|,|kisebb|,|kisebb|
True,|csoport|,|csoport|,|csoport|,|csoportokra|,|csoportokra|
False,|.|,|None|,|.|,|.|,|.|
False,|így|,|None|,|így|,|Így|,|Így|
True,|utólag|,|utólag|,|utólag|,|utólag|,|utólag|
True,|értelem|,|értelem|,|értelem|,|értelmet|,|értelmet|
True,|nyer|,|nyer|,|nyer|,|nyert|,|nyert|
True,|a|,|a|,|a|,|a|,|a|
True,|Gyurcsány|,|Gyurcsány|,|Gyurcsány|,|Gyurcsány|,|Gyurcsány|
False,|vezette|,|vezette|,|vezet|,|vezette|,|vezette|
True,|DK|,|DK|,|DK|,|DK|,|DK|
True,|által|,|által|,|által|,|által|,|által|
True,|gyakorolt|,|gyakorolt|,|gyakorolt|,|gyakorolt|,|gyakorolt|
True,|nagyvonalú|,|nagyvonalú|,|nagyvonalú|,|nagyvonalú|,|nagyvonalú|
True,|gesztus|,|gesztus|,|gesztus|,|gesztus|,|gesztus|
False,|is|,|None|,|is|,|is|,|is|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|miszerint|,|None|,|miszerint|,|miszerint|,|miszerint|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|listás|,|listás|,|listás|,|listás|,|listás|
False,|képviselő|,|képviselő|,|képviselői|,|képviselői|,|képviselői|
True,|mandátum|,|mandátum|,|mandátum|,|mandátumot|,|mandátumot|
True,|felajánl|,|felajánl|,|felajánl|,|felajánlottak|,|felajánlottak|
True,|az|,|az|,|az|,|az|,|az|
False,|LMP|,|None|,|LMP|,|LMP|,|LMP|
True,|számára|,|számára|,|számára|,|számára|,|számára|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|önálló|,|önálló|,|önálló|,|önálló|,|önálló|
True,|frakció|,|frakció|,|frakció|,|frakciót|,|frakciót|
False,|alakíthat|,|alakít|,|alakít|,|alakíthasson|,|alakíthasson|
False,|.|,|None|,|.|,|.|,|.|
True,|pénz|,|pénz|,|pénz|,|Pénz|,|Pénz|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hatalomvágy|,|hatalomvágy|,|hatalomvágy|,|hatalomvágy|,|hatalomvágy|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|trükközés|,|trükközés|,|trükközés|,|trükközés|,|trükközés|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|fenyegetőzés|,|fenyegetőzés|,|fenyegetőzés|,|fenyegetőzés|,|fenyegetőzés|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|ez|,|ez|,|ez|,|ez|,|ez|
False,|jellemez|,|jellemezik|,|jellemez|,|jellemezte|,|jellemezte|
True,|a|,|a|,|a|,|a|,|a|
False,|baloldalt|,|baloldal|,|baloldalt|,|baloldalt|,|baloldalt|
True,|az|,|az|,|az|,|az|,|az|
True,|elmúlt|,|elmúlt|,|elmúlt|,|elmúlt|,|elmúlt|
True,|év|,|év|,|év|,|években|,|években|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|így|,|így|,|így|,|így|,|így|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|véletlen|,|véletlen|,|véletlen|,|véletlen|,|véletlen|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|ha|,|ha|,|ha|,|ha|,|ha|
True,|a|,|a|,|a|,|a|,|a|
True,|választó|,|választó|,|választó|,|választók|,|választók|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|kér|,|kér|,|kér|,|kértek|,|kértek|
False,|belőle|,|ők|,|ők|,|belőlük|,|belőlük|
False,|.|,|None|,|.|,|.|,|.|
False,|Fenti|,|None|,|fenti|,|Fentiekre|,|Fentiekre|
True,|tekintet|,|tekintet|,|tekintet|,|tekintettel|,|tekintettel|
True,|kérdez|,|kérdez|,|kérdez|,|kérdezem|,|kérdezem|
True,|tisztelt|,|tisztelt|,|tisztelt|,|tisztelt|,|tisztelt|
True,|államtitkár|,|államtitkár|,|államtitkár|,|államtitkár|,|államtitkár|
True,|úr|,|úr|,|úr|,|urat|,|urat|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
True,|választási|,|választási|,|választási|,|választási|,|választási|
True,|eredmény|,|eredmény|,|eredmény|,|eredmény|,|eredmény|
True,|után|,|után|,|után|,|után|,|után|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
True,|helyzet|,|helyzet|,|helyzet|,|helyzetben|,|helyzetben|
False,|elfogadhatóe|,|None|,|elfogadhatóe|,|elfogadhatóe|,|elfogadhatóe|
True,|a|,|a|,|a|,|a|,|a|
True,|baloldal|,|baloldal|,|baloldal|,|baloldal|,|baloldal|
True,|költségvetési|,|költségvetési|,|költségvetési|,|költségvetési|,|költségvetési|
True,|trükközés|,|trükközés|,|trükközés|,|trükközése|,|trükközése|
False,|.|,|None|,|.|,|.|,|.|
True,|köszön|,|köszön|,|köszön|,|Köszönöm|,|Köszönöm|
True,|szép|,|szép|,|szép|,|szépen|,|szépen|
False,|.|,|None|,|.|,|.|,|.|
False,|(|,|None|,|(|,|(|,|(|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
True,|a|,|a|,|a|,|a|,|a|
True,|kormánypárti|,|kormánypárti|,|kormánypárti|,|kormánypárti|,|kormánypárti|
True,|padsor|,|padsor|,|padsor|,|padsorokban|,|padsorokban.|
huspacy,|.|,|None|,,|.|,
False,|)|,|None|,|)|,|)|,|)|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|:|,|None|,|:|,|:|,|:|
True,|köszön|,|köszön|,|köszön|,|Köszönöm|,|Köszönöm|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|Halász|,|Halász|,|halász|,|Halász|,|Halász|
False,|János|,|János|,|jános|,|János|,|János|
True,|képviselő|,|képviselő|,|képviselő|,|képviselő|,|képviselő|
True,|úr|,|úr|,|úr|,|úr|,|úr|
False,|.|,|None|,|.|,|.|,|.|
True,|válaszadás|,|válaszadás|,|válaszadás|,|Válaszadásra|,|Válaszadásra|
True,|megad|,|megad|,|megad|,|megadom|,|megadom|
True,|a|,|a|,|a|,|a|,|a|
True,|szó|,|szó|,|szó|,|szót|,|szót|
True,|Répássy|,|Répássy|,|Répássy|,|Répássy|,|Répássy|
True,|Róbert|,|Róbert|,|Róbert|,|Róbert|,|Róbert|
True,|államtitkár|,|államtitkár|,|államtitkár|,|államtitkár|,|államtitkár|
True,|úr|,|úr|,|úr|,|úrnak|,|úrnak|
False,|.|,|None|,|.|,|.|,|.|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|RÉPÁSSY|,|Répássy|,|Répássy|,|RÉPÁSSY|,|RÉPÁSSY|
False,|RÓBERT|,|Róbert|,|Róbert|,|RÓBERT|,|RÓBERT|
True,|igazságügyi|,|igazságügyi|,|igazságügyi|,|igazságügyi|,|igazságügyi|
True,|minisztériumi|,|minisztériumi|,|minisztériumi|,|minisztériumi|,|minisztériumi|
True,|államtitkár|,|államtitkár|,|államtitkár|,|államtitkár|,|államtitkár|
False,|:|,|None|,|:|,|:|,|:|
True,|köszön|,|köszön|,|köszön|,|Köszönöm|,|Köszönöm|
True,|a|,|a|,|a|,|a|,|a|
True,|szó|,|szó|,|szó|,|szót|,|szót|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|elnök|,|elnök|,|elnök|,|elnök|,|elnök|
True,|úr|,|úr|,|úr|,|úr|,|úr|
False,|.|,|None|,|.|,|.|,|.|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|!|,|None|,|!|,|!|,|!|
True,|a|,|a|,|a|,|A|,|A|
True,|jelenlegi|,|jelenlegi|,|jelenlegi|,|jelenlegi|,|jelenlegi|
True,|szabályozás|,|szabályozás|,|szabályozás|,|szabályozás|,|szabályozás|
True,|szerint|,|szerint|,|szerint|,|szerint|,|szerint|
True,|a|,|a|,|a|,|a|,|a|
False,|párt|,|pártok|,|párt|,|pártok|,|pártok|
False,|támogatás|,|támogatásár|,|támogatás|,|támogatására|,|támogatására|
True,|fordítható|,|fordítható|,|fordítható|,|fordítható|,|fordítható|
True,|összeg|,|összeg|,|összeg|,|összeg|,|összeg|
True,|25|,|25|,|25|,|25|,|25|
True,|százalék|,|százalék|,|százalék|,|százalékát|,|százalékát|
True,|egyenlő|,|egyenlő|,|egyenlő|,|egyenlő|,|egyenlő|
True,|arány|,|arány|,|arány|,|arányban|,|arányban|
True,|az|,|az|,|az|,|az|,|az|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlésben|,|Országgyűlésben|
True,|az|,|az|,|az|,|az|,|az|
True,|országos|,|országos|,|országos|,|országos|,|országos|
True,|lista|,|lista|,|lista|,|listán|,|listán|
True,|mandátum|,|mandátum|,|mandátum|,|mandátumot|,|mandátumot|
False,|szerez|,|szerzett|,|szerzett|,|szerzett|,|szerzett|
False,|párt|,|pártok|,|párt|,|pártok|,|pártok|
True,|között|,|között|,|között|,|között|,|között|
True,|kell|,|kell|,|kell|,|kell|,|kell|
True,|feloszt|,|feloszt|,|feloszt|,|felosztani|,|felosztani|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|fennmaradó|,|fennmaradó|,|fennmaradó|,|fennmaradó|,|fennmaradó|
True,|75|,|75|,|75|,|75|,|75|
True,|százalék|,|százalék|,|százalék|,|százaléknak|,|százaléknak|
True,|megfelelő|,|megfelelő|,|megfelelő|,|megfelelő|,|megfelelő|
True,|összeg|,|összeg|,|összeg|,|összeg|,|összeg|
True,|az|,|az|,|az|,|az|,|az|
True,|országgyűlési|,|országgyűlési|,|országgyűlési|,|országgyűlési|,|országgyűlési|
True,|választás|,|választás|,|választás|,|választások|,|választások|
True,|eredmény|,|eredmény|,|eredmény|,|eredménye|,|eredménye|
False,|alap|,|alapa|,|alap|,|alapján|,|alapján|
True,|a|,|a|,|a|,|a|,|a|
True,|párt|,|párt|,|párt|,|pártra|,|pártra|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|illetőleg|,|illetőleg|,|illetőleg|,|illetőleg|,|illetőleg|
True,|a|,|a|,|a|,|a|,|a|
True,|párt|,|párt|,|párt|,|párt|,|párt|
False,|jelöltj|,|jelölt|,|jelölt|,|jelöltjeire|,|jelöltjeire|
True,|leadott|,|leadott|,|leadott|,|leadott|,|leadott|
True,|szavazat|,|szavazat|,|szavazat|,|szavazatok|,|szavazatok|
True,|arány|,|arány|,|arány|,|arányában|,|arányában|
False,|illet|,|illik|,|illet|,|illeti|,|illeti|
True,|meg|,|meg|,|meg|,|meg|,|meg|
True,|a|,|a|,|a|,|a|,|a|
True,|párt|,|párt|,|párt|,|pártokat|,|pártokat|
False,|.|,|None|,|.|,|.|,|.|
False,|mi|,|mit|,|mi|,|Mit|,|Mit|
False,|is|,|None|,|is|,|is|,|is|
False,|jelenik|,|jelent|,|jelent|,|jelent|,|jelent|
False,|ez|,|None|,|ez|,|ez|,|ez|
True,|a|,|a|,|a|,|a|,|a|
True,|gyakorlat|,|gyakorlat|,|gyakorlat|,|gyakorlatban|,|gyakorlatban|
False,|?|,|None|,|?|,|?|,|?|
False,|míg|,|None|,|míg|,|Míg|,|Míg|
True,|az|,|az|,|az|,|az|,|az|
True,|előző|,|előző|,|előző|,|előző|,|előző|
True,|ciklus|,|ciklus|,|ciklus|,|ciklusban|,|ciklusban|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|kormánypárti|,|kormánypárti|,|kormánypárti|,|kormánypárti|,|kormánypárti|
True,|képviselő|,|képviselő|,|képviselő|,|képviselőre|,|képviselőre|
True,|nagyjából|,|nagyjából|,|nagyjából|,|nagyjából|,|nagyjából|
False,|havonta|,|hó|,|havonta|,|havonta|,|havonta|
True,"|2,2|","|2,2|","|2,2|","|2,2|","|2,2|"
True,|millió|,|millió|,|millió|,|millió|,|millió|
True,|forint|,|forint|,|forint|,|forint|,|forint|
True,|támogatás|,|támogatás|,|támogatás|,|támogatás|,|támogatás|
True,|jut|,|jut|,|jut|,|jutott|,|jutott|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|addig|,|None|,|addig|,|addig|,|addig|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|baloldali|,|baloldali|,|baloldali|,|baloldali|,|baloldali|
True,|képviselő|,|képviselő|,|képviselő|,|képviselő|,|képviselő|
True,"|3,1|","|3,1|","|3,1|","|3,1|","|3,1|"
True,|millió|,|millió|,|millió|,|millió|,|millió|
True,|forint|,|forint|,|forint|,|forintjába|,|forintjába|
True,|kerül|,|kerül|,|kerül|,|került|,|került|
True,|az|,|az|,|az|,|az|,|az|
True,|adófizető|,|adófizető|,|adófizető|,|adófizetőknek|,|adófizetőknek|
False,|.|,|None|,|.|,|.|,|.|
False,|(|,|None|,|(|,|(|,|(|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
True,|Lukács|,|Lukács|,|Lukács|,|Lukács|,|Lukács|
True,|László|,|László|,|László|,|László|,|László|
True,|György|,|György|,|György|,|György|,|György|
False,|:|,|None|,|:|,|:|,|:|
False,|Simonka|,|None|,|Simonka|,|Simonka|,|Simonka|
True,|György|,|György|,|György|,|György|,|György|
False,|mennyi|,|None|,|mennyi|,|mennyibe|,|mennyibe|
True,|kerül|,|kerül|,|kerül|,|került|,|került|
True,|az|,|az|,|az|,|az|,|az|
True,|adófizető|,|adófizető|,|adófizető|,|adófizetőknek|,|adófizetőknek|
False,|?|,|None|,|?|,|?|,|?|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
True,|Brenner|,|Brenner|,|Brenner|,|Brenner|,|Brenner|
False,|Koloman|,|None|,|Koloman|,|Koloman|,|Koloman|
False,|:|,|None|,|:|,|:|,|:|
True,|Farkas|,|Farkas|,|Farkas|,|Farkas|,|Farkas|
True,|Flórián|,|Flórián|,|Flórián|,|Flórián|,|Flórián|
False,|mennyi|,|None|,|mennyi|,|mennyibe|,|mennyibe|
True,|kerül|,|kerül|,|kerül|,|került|,|került|
False,|?|,|None|,|?|,|?|,|?|
False,|)|,|None|,|)|,|)|,|)|
True,|az|,|az|,|az|,|Az|,|Az|
True,|idei|,|idei|,|idei|,|idei|,|idei|
True,|választás|,|választás|,|választás|,|választások|,|választások|
True,|után|,|után|,|után|,|után|,|után|
True,|az|,|az|,|az|,|az|,|az|
True,|ellenzék|,|ellenzék|,|ellenzék|,|ellenzék|,|ellenzék|
True,|által|,|által|,|által|,|által|,|által|
False,|létrehívott|,|létrehívott|,|létrehív|,|létrehívott|,|létrehívott|
True,|hatfrakciós|,|hatfrakciós|,|hatfrakciós|,|hatfrakciós|,|hatfrakciós|
True,|felállás|,|felállás|,|felállás|,|felállás|,|felállás|
True,|után|,|után|,|után|,|után|,|után|
True,|egy-egy|,|egy-egy|,|egy-egy|,|egy-egy|,|egy-egy|
True,|baloldali|,|baloldali|,|baloldali|,|baloldali|,|baloldali|
True,|politikus|,|politikus|,|politikus|,|politikus|,|politikus|
True,|már|,|már|,|már|,|már|,|már|
True,"|4,5|","|4,5|","|4,5|","|4,5|","|4,5|"
True,|millió|,|millió|,|millió|,|millió|,|millió|
True,|forint|,|forint|,|forint|,|forintba|,|forintba|
True,|kerül|,|kerül|,|kerül|,|kerül|,|kerül|
True,|az|,|az|,|az|,|az|,|az|
True,|adófizető|,|adófizető|,|adófizető|,|adófizetőknek|,|adófizetőknek|
False,|havonta|,|None|,|havonta|,|havonta|,|havonta|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|tehát|,|tehát|,|tehát|,|tehát|,|tehát|
False,|itt|,|None|,|itt|,|itt|,|itt|
True,|havi|,|havi|,|havi|,|havi|,|havi|
True,|összeg|,|összeg|,|összeg|,|összegekről|,|összegekről|
True,|van|,|van|,|van|,|van|,|van|
True,|szó|,|szó|,|szó|,|szó|,|szó|
False,|.|,|None|,|.|,|.|,|.|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|!|,|None|,|!|,|!|,|!|
True,|természetes|,|természetes|,|természetes|,|Természetesen|,|Természetesen|
True,|a|,|a|,|a|,|a|,|a|
True,|frakciótámogatási|,|frakciótámogatási|,|frakciótámogatási|,|frakciótámogatási|,|frakciótámogatási|
True,|rendszer|,|rendszer|,|rendszer|,|rendszer|,|rendszer|
True,|felülvizsgálat|,|felülvizsgálat|,|felülvizsgálat|,|felülvizsgálata|,|felülvizsgálata|
True,|vagy|,|vagy|,|vagy|,|vagy|,|vagy|
True,|a|,|a|,|a|,|a|,|a|
True,|párttámogatási|,|párttámogatási|,|párttámogatási|,|párttámogatási|,|párttámogatási|
True,|rendszer|,|rendszer|,|rendszer|,|rendszer|,|rendszer|
True,|felülvizsgálat|,|felülvizsgálat|,|felülvizsgálat|,|felülvizsgálata|,|felülvizsgálata|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|a|,|a|,|a|,|a|,|a|
True,|kormány|,|kormány|,|kormány|,|kormány|,|kormány|
True,|hatáskör|,|hatáskör|,|hatáskör|,|hatáskörébe|,|hatáskörébe|
True,|tartozó|,|tartozó|,|tartozó|,|tartozó|,|tartozó|
True,|kérdés|,|kérdés|,|kérdés|,|kérdés|,|kérdés|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|kormány|,|kormány|,|kormány|,|kormány|,|kormány|
True,|az|,|az|,|az|,|az|,|az|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
True,|belügy|,|belügy|,|belügy|,|belügyének|,|belügyének|
True,|tekint|,|tekint|,|tekint|,|tekinti|,|tekinti|
True,|ez|,|ez|,|ez|,|ezeknek|,|ezeknek|
True,|a|,|a|,|a|,|a|,|a|
True,|szabály|,|szabály|,|szabály|,|szabályoknak|,|szabályoknak|
True,|a|,|a|,|a|,|a|,|a|
True,|megállapítás|,|megállapítás|,|megállapítás|,|megállapítását|,|megállapítását|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|de|,|de|,|de|,|de|,|de|
True,|az|,|az|,|az|,|azzal|,|azzal|
True,|teljes|,|teljes|,|teljes|,|teljes|,|teljes|
True,|mérték|,|mérték|,|mérték|,|mértékben|,|mértékben|
True,|egyetért|,|egyetért|,|egyetért|,|egyetértek|,|egyetértek|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
True,|helyzet|,|helyzet|,|helyzet|,|helyzetben|,|helyzetben|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
True,|háborús|,|háborús|,|háborús|,|háborús|,|háborús|
True,|gazdasági|,|gazdasági|,|gazdasági|,|gazdasági|,|gazdasági|
True,|válsághelyzet|,|válsághelyzet|,|válsághelyzet|,|válsághelyzetben|,|válsághelyzetben|
True,|az|,|az|,|az|,|az|,|az|
True,|egész|,|egész|,|egész|,|egész|,|egész|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlésnek|,|Országgyűlésnek|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|az|,|az|,|az|,|az|,|az|
True,|egész|,|egész|,|egész|,|egész|,|egész|
True,|politikai|,|politikai|,|politikai|,|politikai|,|politikai|
True,|rendszer|,|rendszer|,|rendszer|,|rendszernek|,|rendszernek|
True,|meg|,|meg|,|meg|,|meg|,|meg|
True,|kell|,|kell|,|kell|,|kell|,|kell|
True,|fontol|,|fontol|,|fontol|,|fontolnia|,|fontolnia|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
False,|engedie|,|None|,|engedie|,|engedie|,|engedie|
True,|az|,|az|,|az|,|azt|,|azt|
True,|a|,|a|,|a|,|a|,|a|
True,|trükközés|,|trükközés|,|trükközés|,|trükközést|,|trükközést|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|ami|,|ami|,|ami|,|amit|,|amit|
True,|ön|,|ön|,|ön|,|ön|,|ön|
True,|bemutat|,|bemutat|,|bemutat|,|bemutatott|,|bemutatott|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|és|,|és|,|és|,|és|,|és|
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|ez|,|ez|,|ez|,|erre|,|erre|
True,|a|,|a|,|a|,|a|,|a|
True,|trükközés|,|trükközés|,|trükközés|,|trükközésre|,|trükközésre|
