huspacy dep (converted) == emagyar dep,huspacy head == emagyar head,huspacy dep ud,huspacy dep converted,huspacy head,emagyar dep,emagyar head,huspacy token,emagyar token
True,False,|(advmod:mode)|,|MODE|,|beállítani|,|MODE|,|vezérelnék|,|úgy|,|úgy|
True,False,|(punct)|,|PUNCT|,|vezérelnék|,|PUNCT|,|megpróbálják|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|vezérelnék|,|CONJ|,|megpróbálják|,|mintha|,|mintha|
False,False,|(advcl)|,|ATT|,|megpróbálják|,|COORD|,|mintha|,|vezérelnék|,|vezérelnék|
True,False,|(punct)|,|PUNCT|,|faramuci|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|fizessen|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|fizessen|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(punct)|,|PUNCT|,|nagytőke|,|NEG|,|fizessen|,|ne|,|ne|
False,False,|(csubj)|,|SUBJ|,|érdek|,|ATT|,|hogy|,|fizessen|,|fizessen|
True,False,|(punct)|,|PUNCT|,|érdek|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|érdek|,|PUNCT|,|.|,|.|,|.|
True,False,|(nsubj)|,|SUBJ|,|Háznak|,|SUBJ|,|ha|,|Ez|,|Ez|
True,False,|(advmod)|,|NEG|,|Háznak|,|NEG|,|érdeke|,|nem|,|nem|
False,False,|(ROOT)|,|ROOT|,|érdeke|,|COORD|,|ha|,|érdeke|,|érdeke|
True,False,|(punct)|,|PUNCT|,|akarják|,|PUNCT|,|érdeke|,|;|,|;|
False,False,|(mark)|,|DEP|,|akarják|,|CONJ|,|kell|,|ha|,|ha|
True,False,|(advcl)|,|ATT|,|kell|,|ATT|,|ha|,|akarják|,|akarják|
True,False,|(advmod:locy)|,|LOCY|,|kell|,|LOCY|,|felszólalni|,|ott|,|ott|
False,False,|(conj)|,|CONJ|,|érdeke|,|ROOT|,|kell|,|kell|,|kell|
True,False,|(punct)|,|PUNCT|,|érdeke|,|PUNCT|,|.|,|.|,|.|
True,False,|(nmod:obl)|,|OBL|,|álláspontunk|,|OBL|,|az|,|Összességében|,|Összességében|
False,False,|(ROOT)|,|ROOT|,|álláspontunk|,|APPEND|,|az|,|álláspontunk|,|álláspontunk|
False,False,|(nmod:att)|,|ATT|,|álláspontunk|,|ROOT|,|az|,|az|,|az|
True,False,|(punct)|,|PUNCT|,|jó|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|jó|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(obl)|,|OBL|,|jó|,|ATT|,|miatt|,|dolog|,|dolog|
True,False,|(case)|,|MODE|,|dolog|,|MODE|,|jó|,|miatt|,|miatt|
False,False,|(ccomp:pred)|,|PRED|,|álláspontunk|,|ATT|,|hogy|,|jó|,|jó|
True,False,|(punct)|,|PUNCT|,|tudom|,|PUNCT|,|jó|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|tudom|,|CONJ|,|jó|,|bár|,|bár|
False,False,|(csubj)|,|SUBJ|,|jó|,|ATT|,|bár|,|tudom|,|tudom|
True,False,|(punct)|,|PUNCT|,|van|,|PUNCT|,|tudom|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|tudom|,|hogy|,|hogy|
False,False,|(ccomp:obj)|,|OBJ|,|tudom|,|ATT|,|hogy|,|van|,|van|
True,False,|(punct)|,|PUNCT|,|szeretnek|,|PUNCT|,|van|,"|,|","|,|"
True,False,|(acl)|,|ATT|,|jó|,|ATT|,|van|,|szeretnek|,|szeretnek|
True,False,|(punct)|,|PUNCT|,|van|,|PUNCT|,|szeretnek|,|:|,|:|
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|szeretnek|,|mert|,|mert|
False,False,|(ccomp:obj)|,|OBJ|,|szeretnek|,|ATT|,|mert|,|van|,|van|
True,False,|(punct)|,|PUNCT|,|multi|,|PUNCT|,|van|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|multi|,|CONJ|,|van|,|hogy|,|hogy|
False,False,|(csubj)|,|SUBJ|,|van|,|ATT|,|hogy|,|multi|,|multi|
True,False,|(punct)|,|PUNCT|,|az|,|PUNCT|,|multi|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|az|,|CONJ|,|multi|,|és|,|és|
False,False,|(conj)|,|CONJ|,|multi|,|COORD|,|és|,|az|,|az|
True,False,|(punct)|,|PUNCT|,|adó|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|adó|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(csubj)|,|SUBJ|,|az|,|ATT|,|hogy|,|adó|,|adó|
True,False,|(punct)|,|PUNCT|,|álláspontunk|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|Köszönöm|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|Taps|,|PUNCT|,|(|,|(|,|(|
True,False,|(det)|,|DET|,|padsorokból|,|DET|,|padsorokból.|,|az|,|az|
True,False,|(amod:att)|,|ATT|,|padsorokból|,|ATT|,|padsorokból.|,|ellenzéki|,|ellenzéki|
