huspacy dep (converted) == emagyar dep,huspacy head == emagyar head,huspacy dep ud,huspacy dep converted,huspacy head,emagyar dep,emagyar head,huspacy token,emagyar token
True,False,|(advmod:mode)|,|MODE|,|beállítani|,|MODE|,|vezérelnék|,|úgy|,|úgy|
True,True,|(xcomp)|,|INF|,|megpróbálják|,|INF|,|megpróbálják|,|beállítani|,|beállítani|
True,False,|(punct)|,|PUNCT|,|vezérelnék|,|PUNCT|,|megpróbálják|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|vezérelnék|,|CONJ|,|megpróbálják|,|mintha|,|mintha|
True,True,|(det)|,|DET|,|érdekek|,|DET|,|érdekek|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|érdekek|,|ATT|,|érdekek|,|magyar|,|magyar|
True,True,|(nsubj)|,|SUBJ|,|vezérelnék|,|SUBJ|,|vezérelnék|,|érdekek|,|érdekek|
False,False,|(advcl)|,|ATT|,|megpróbálják|,|COORD|,|mintha|,|vezérelnék|,|vezérelnék|
True,False,|(punct)|,|PUNCT|,|faramuci|,|PUNCT|,|.|,|.|,|.|
True,True,|(advmod)|,|NEG|,|érdek|,|NEG|,|érdek|,|Nem|,|Nem|
True,True,|(amod:att)|,|ATT|,|érdek|,|ATT|,|érdek|,|magyar|,|magyar|
True,True,|(ROOT)|,|ROOT|,|érdek|,|ROOT|,|érdek|,|érdek|,|érdek|
False,True,|(nsubj)|,|SUBJ|,|érdek|,|COORD|,|érdek|,|az|,|az|
True,False,|(punct)|,|PUNCT|,|fizessen|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|fizessen|,|CONJ|,|az|,|hogy|,|hogy|
True,True,|(det)|,|DET|,|nagytőke|,|DET|,|nagytőke|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|nagytőke|,|ATT|,|nagytőke|,|német|,|német|
True,True,|(nsubj)|,|SUBJ|,|fizessen|,|SUBJ|,|fizessen|,|nagytőke|,|nagytőke|
False,False,|(punct)|,|PUNCT|,|nagytőke|,|NEG|,|fizessen|,|ne|,|ne|
False,False,|(csubj)|,|SUBJ|,|érdek|,|ATT|,|hogy|,|fizessen|,|fizessen|
True,True,|(obj)|,|OBJ|,|fizessen|,|OBJ|,|fizessen|,|adót|,|adót|
True,False,|(punct)|,|PUNCT|,|érdek|,|PUNCT|,|.|,|.|,|.|
True,True,|(det)|,|DET|,|érdek|,|DET|,|érdek|,|Ez|,|Ez|
True,True,|(amod:att)|,|ATT|,|érdek|,|ATT|,|érdek|,|német|,|német|
True,True,|(ROOT)|,|ROOT|,|érdek|,|ROOT|,|érdek|,|érdek|,|érdek|
True,False,|(punct)|,|PUNCT|,|érdek|,|PUNCT|,|.|,|.|,|.|
True,False,|(nsubj)|,|SUBJ|,|Háznak|,|SUBJ|,|ha|,|Ez|,|Ez|
True,False,|(advmod)|,|NEG|,|Háznak|,|NEG|,|érdeke|,|nem|,|nem|
False,True,|(nmod:att)|,|ATT|,|Háznak|,|DAT|,|Háznak|,|ennek|,|ennek|
True,True,|(det)|,|DET|,|Háznak|,|DET|,|Háznak|,|a|,|a|
True,True,|(nmod:att)|,|ATT|,|érdeke|,|ATT|,|érdeke|,|Háznak|,|Háznak|
True,True,|(det)|,|DET|,|érdeke|,|DET|,|érdeke|,|az|,|az|
False,False,|(ROOT)|,|ROOT|,|érdeke|,|COORD|,|ha|,|érdeke|,|érdeke|
True,True,|(punct)|,|PUNCT|,|érdeke|,|PUNCT|,|érdeke|,"|,|","|,|"
True,True,|(det)|,|DET|,|Bundestagnak|,|DET|,|Bundestagnak|,|ez|,|ez|
True,True,|(det)|,|DET|,|Bundestagnak|,|DET|,|Bundestagnak|,|a|,|a|
True,True,|(nmod:att)|,|ATT|,|érdeke|,|ATT|,|érdeke|,|Bundestagnak|,|Bundestagnak|
True,True,|(det)|,|DET|,|érdeke|,|DET|,|érdeke|,|az|,|az|
False,True,|(appos)|,|MODE|,|érdeke|,|COORD|,|érdeke|,|érdeke|,|érdeke|
True,False,|(punct)|,|PUNCT|,|akarják|,|PUNCT|,|érdeke|,|;|,|;|
False,False,|(mark)|,|DEP|,|akarják|,|CONJ|,|kell|,|ha|,|ha|
True,True,|(obj)|,|OBJ|,|képviselni|,|OBJ|,|képviselni|,|ezt|,|ezt|
True,False,|(advcl)|,|ATT|,|kell|,|ATT|,|ha|,|akarják|,|akarják|
True,True,|(xcomp)|,|INF|,|akarják|,|INF|,|akarják|,|képviselni|,|képviselni|
True,True,|(punct)|,|PUNCT|,|akarják|,|PUNCT|,|akarják|,"|,|","|,|"
True,True,|(advmod:tlocy)|,|TLOCY|,|kell|,|TLOCY|,|kell|,|akkor|,|akkor|
True,False,|(advmod:locy)|,|LOCY|,|kell|,|LOCY|,|felszólalni|,|ott|,|ott|
False,False,|(conj)|,|CONJ|,|érdeke|,|ROOT|,|kell|,|kell|,|kell|
True,True,|(obl)|,|OBL|,|felszólalni|,|OBL|,|felszólalni|,|erről|,|erről|
True,True,|(xcomp)|,|INF|,|kell|,|INF|,|kell|,|felszólalni|,|felszólalni|
True,False,|(punct)|,|PUNCT|,|érdeke|,|PUNCT|,|.|,|.|,|.|
True,False,|(nmod:obl)|,|OBL|,|álláspontunk|,|OBL|,|az|,|Összességében|,|Összességében|
True,True,|(det)|,|DET|,|álláspontunk|,|DET|,|álláspontunk|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|álláspontunk|,|ATT|,|álláspontunk|,|mi|,|mi|
False,False,|(ROOT)|,|ROOT|,|álláspontunk|,|APPEND|,|az|,|álláspontunk|,|álláspontunk|
False,False,|(nmod:att)|,|ATT|,|álláspontunk|,|ROOT|,|az|,|az|,|az|
True,False,|(punct)|,|PUNCT|,|jó|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|jó|,|CONJ|,|az|,|hogy|,|hogy|
True,True,|(det)|,|DET|,|multiadó|,|DET|,|multiadó|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|multiadó|,|ATT|,|multiadó|,|globális|,|globális|
True,True,|(nsubj)|,|SUBJ|,|jó|,|SUBJ|,|jó|,|multiadó|,|multiadó|
False,True,|(det)|,|DET|,|dolog|,|ATT|,|dolog|,|egy|,|egy|
False,False,|(obl)|,|OBL|,|jó|,|ATT|,|miatt|,|dolog|,|dolog|
True,False,|(case)|,|MODE|,|dolog|,|MODE|,|jó|,|miatt|,|miatt|
False,False,|(ccomp:pred)|,|PRED|,|álláspontunk|,|ATT|,|hogy|,|jó|,|jó|
True,False,|(punct)|,|PUNCT|,|tudom|,|PUNCT|,|jó|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|tudom|,|CONJ|,|jó|,|bár|,|bár|
False,False,|(csubj)|,|SUBJ|,|jó|,|ATT|,|bár|,|tudom|,|tudom|
True,False,|(punct)|,|PUNCT|,|van|,|PUNCT|,|tudom|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|tudom|,|hogy|,|hogy|
True,True,|(obl)|,|OBL|,|van|,|OBL|,|van|,|benne|,|benne|
False,False,|(ccomp:obj)|,|OBJ|,|tudom|,|ATT|,|hogy|,|van|,|van|
True,True,|(det)|,|DET|,|szó|,|DET|,|szó|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|szó|,|ATT|,|szó|,|globális|,|globális|
True,True,|(nsubj)|,|SUBJ|,|van|,|SUBJ|,|van|,|szó|,|szó|
True,False,|(punct)|,|PUNCT|,|szeretnek|,|PUNCT|,|van|,"|,|","|,|"
True,True,|(obj)|,|OBJ|,|szeretnek|,|OBJ|,|szeretnek|,|amit|,|amit|
True,True,|(nsubj)|,|SUBJ|,|szeretnek|,|SUBJ|,|szeretnek|,|önök|,|önök|
True,True,|(advmod)|,|NEG|,|szeretnek|,|NEG|,|szeretnek|,|nem|,|nem|
True,False,|(acl)|,|ATT|,|jó|,|ATT|,|van|,|szeretnek|,|szeretnek|
True,False,|(punct)|,|PUNCT|,|van|,|PUNCT|,|szeretnek|,|:|,|:|
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|szeretnek|,|mert|,|mert|
True,True,|(nsubj)|,|SUBJ|,|van|,|SUBJ|,|van|,|az|,|az|
False,True,|(cc)|,|COORD|,|van|,|MODE|,|van|,|is|,|is|
True,True,|(obl)|,|OBL|,|van|,|OBL|,|van|,|benne|,|benne|
False,False,|(ccomp:obj)|,|OBJ|,|szeretnek|,|ATT|,|mert|,|van|,|van|
True,False,|(punct)|,|PUNCT|,|multi|,|PUNCT|,|van|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|multi|,|CONJ|,|van|,|hogy|,|hogy|
False,False,|(csubj)|,|SUBJ|,|van|,|ATT|,|hogy|,|multi|,|multi|
True,False,|(punct)|,|PUNCT|,|az|,|PUNCT|,|multi|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|az|,|CONJ|,|multi|,|és|,|és|
False,False,|(conj)|,|CONJ|,|multi|,|COORD|,|és|,|az|,|az|
False,True,|(cc)|,|COORD|,|az|,|MODE|,|az|,|is|,|is|
True,False,|(punct)|,|PUNCT|,|adó|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|adó|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(csubj)|,|SUBJ|,|az|,|ATT|,|hogy|,|adó|,|adó|
True,False,|(punct)|,|PUNCT|,|álláspontunk|,|PUNCT|,|.|,|.|,|.|
True,True,|(ROOT)|,|ROOT|,|Köszönöm|,|ROOT|,|Köszönöm|,|Köszönöm|,|Köszönöm|
True,True,|(advmod:mode)|,|MODE|,|Köszönöm|,|MODE|,|Köszönöm|,|szépen|,|szépen|
True,False,|(punct)|,|PUNCT|,|Köszönöm|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|Taps|,|PUNCT|,|(|,|(|,|(|
True,True,|(ROOT)|,|ROOT|,|Taps|,|ROOT|,|Taps|,|Taps|,|Taps|
True,False,|(det)|,|DET|,|padsorokból|,|DET|,|padsorokból.|,|az|,|az|
True,False,|(amod:att)|,|ATT|,|padsorokból|,|ATT|,|padsorokból.|,|ellenzéki|,|ellenzéki|
True,True,|(obl)|,|OBL|,|Taps|,|OBL|,|Taps|,|padsorokból|,|padsorokból.|
huspacy,,|punct|,converted as: PUNCT,|Taps|,,,|.|,
False,True,|(ROOT)|,|ROOT|,|)|,|PUNCT|,|)|,|)|,|)|
